Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D
1/8/2022,C,St. Francis NY,NEC,Mount St. Mary's,H,"L, 69-61",95.2,111.1
1/8/2022,C,SIU Edwardsville,OVC,Murray St.,H,"L, 74-69",111.1,109.7
1/8/2022,C,Rutgers,B10,Nebraska,H,"W, 93-65",127.5,96.1
1/8/2022,C,North Dakota St.,Sum,Nebraska Omaha,A,"W, 71-67",77.9,89.4
1/8/2022,C,Albany,AE,New Hampshire,A,"L, 64-62",86.8,101.9
1/8/2022,C,Utah St.,MWC,New Mexico,A,"W, 90-87",108.5,106.1
1/8/2022,C,UT Rio Grande Valley,WAC,New Mexico St.,H,"L, 85-73",109.6,117
1/8/2022,N,Northwestern St.,Slnd,New Orleans,N,"L, 80-79",105.7,116.5
1/8/2022,N,Southeastern Louisia,Slnd,Nicholls St.,N,"W, 77-72",111.9,104.6
1/8/2022,C,Binghamton,AE,NJIT,H,"L, 67-56",82.2,119.6
1/8/2022,C,Jacksonville St.,ASun,North Alabama,A,"W, 65-55",88.6,83.9
1/8/2022,C,Virginia,ACC,North Carolina,A,"L, 74-58",106.3,104.6
1/8/2022,C,Radford,BSth,North Carolina A&T,H,"L, 73-72",107.3,127.8
1/8/2022,C,Clemson,ACC,North Carolina St.,A,"W, 70-65",94.7,83.8
1/8/2022,C,Denver,Sum,North Dakota,H,"W, 93-74",112.2,109.4
1/8/2022,C,Nebraska Omaha,Sum,North Dakota St.,H,"L, 71-67",85.4,89.4
1/8/2022,C,Stetson,ASun,North Florida,A,"W, 68-66",97.2,100.8
1/8/2022,C,Middle Tennessee,CUSA,North Texas,A,"L, 70-63",109.3,101.5
1/8/2022,C,Sacramento St.,BSky,Northern Colorado,A,"W, 85-71",112,92.9
1/8/2022,C,Toledo,MAC,Northern Illinois,H,"W, 94-63",122.6,97.2
1/8/2022,C,Missouri St.,MVC,Northern Iowa,H,"L, 85-84",129.9,122.1
1/8/2022,N,New Orleans,Slnd,Northwestern St.,N,"W, 80-79",98.1,115.6
1/8/2022,C,Georgia Tech,ACC,Notre Dame,H,"L, 72-68",95.7,85.5
1/8/2022,C,Iowa St.,B12,Oklahoma,A,"L, 79-66",122.2,109.6
1/8/2022,C,Texas,B12,Oklahoma St.,A,"L, 64-51",101.3,100.3
1/8/2022,C,Western Illinois,Sum,Oral Roberts,H,"L, 87-86",103.1,107
1/8/2022,C,Columbia,Ivy,Penn,A,"W, 73-69",95,87.7
1/8/2022,C,Purdue,B10,Penn St.,A,"W, 74-67",127.5,104.9
1/8/2022,C,Gonzaga,WCC,Pepperdine,H,"W, 117-83",126.5,96.4
1/8/2022,C,Boston College,ACC,Pittsburgh,A,"L, 69-67",105.9,106.1
1/8/2022,C,Mississippi Valley S,SWAC,Prairie View A&M,A,"W, 84-82",93.9,100.6
1/8/2022,C,USC Upstate,BSth,Presbyterian,A,"W, 82-72",121.3,110.2
1/8/2022,C,Cornell,Ivy,Princeton,A,"L, 72-70",105.6,94.2
1/8/2022,C,Penn St.,B10,Purdue,H,"L, 74-67",111.8,101.2
1/8/2022,C,North Carolina A&T,BSth,Radford,A,"W, 73-72",118.7,119.4
1/8/2022,C,Davidson,A10,Rhode Island,H,"W, 72-68",118.3,116.4
1/8/2022,C,UAB,CUSA,Rice,A,"L, 85-80",104.7,110.1
1/8/2022,C,Nebraska,B10,Rutgers,A,"L, 93-65",106.3,121.3
1/8/2022,C,Northern Colorado,BSky,Sacramento St.,H,"L, 85-71",91.5,130.6
1/8/2022,N,Iona,MAAC,Saint Louis,A,"L, 68-67",107.6,93
1/8/2022,C,BYU,WCC,Saint Mary's,H,"W, 52-43",90.7,63.3
1/8/2022,C,Abilene Christian,WAC,Sam Houston St.,H,"L, 65-63",104,110.1
1/8/2022,C,Western Carolina,SC,Samford,A,"L, 85-60",82.4,107.8
1/8/2022,C,San Francisco,WCC,San Diego,H,"W, 88-73",126.5,110.2
1/8/2022,C,Colorado St.,MWC,San Diego St.,A,"L, 79-49",96.9,108.5
1/8/2022,C,San Diego,WCC,San Francisco,A,"L, 88-73",113.8,115
1/8/2022,C,Connecticut,BE,Seton Hall,A,"L, 90-87",132.2,114.9
1/8/2022,C,Murray St.,OVC,SIU Edwardsville,A,"W, 74-69",116.1,113.4
1/8/2022,C,Vanderbilt,SEC,South Carolina,H,"L, 72-70",101.1,101.5
1/8/2022,C,Coppin St.,MEAC,South Carolina St.,A,"W, 74-65",94.1,86.3
1/8/2022,C,South Dakota St.,Sum,South Dakota,H,"W, 84-65",115.5,93.9
1/8/2022,C,South Dakota,Sum,South Dakota St.,A,"L, 84-65",93.9,108.8
1/8/2022,C,Tulane,Amer,South Florida,H,"W, 68-54",106.2,90.7
1/8/2022,C,Tennessee St.,OVC,Southeast Missouri S,H,"W, 95-84",119.9,111.6
1/8/2022,N,Nicholls St.,Slnd,Southeastern Louisia,N,"L, 77-72",93.6,112.6
1/8/2022,C,Florida A&M,SWAC,Southern,H,"L, 80-66",96,118.4
1/8/2022,C,Valparaiso,MVC,Southern Illinois,H,"L, 63-60",100,109.8
1/8/2022,C,UTEP,CUSA,Southern Miss,H,"W, 87-54",116.8,89.8
1/8/2022,C,LIU Brooklyn,NEC,St. Francis PA,H,"W, 75-70",89.4,98.4
1/8/2022,C,Providence,BE,St. John's,H,"W, 83-73",110.5,93.2
1/8/2022,C,Tarleton St.,WAC,Stephen F. Austin,H,"W, 77-71",101.9,99.4
1/8/2022,C,North Florida,ASun,Stetson,H,"L, 68-66",89.8,105.6
1/8/2022,C,Maine,AE,Stony Brook,A,"L, 80-72",90.1,108.6
1/8/2022,C,Wake Forest,ACC,Syracuse,H,"W, 77-74",99.9,88.4
1/8/2022,C,Stephen F. Austin,WAC,Tarleton St.,A,"L, 77-71",99.8,100.9
1/8/2022,C,Baylor,B12,TCU,A,"W, 76-64",127,93.7
1/8/2022,C,East Carolina,Amer,Temple,A,"L, 78-75",123,114.3
1/8/2022,C,LSU,SEC,Tennessee,H,"W, 79-67",127.6,87.2
1/8/2022,C,Belmont,OVC,Tennessee Martin,A,"W, 81-55",107.3,86.6
1/8/2022,C,Southeast Missouri S,OVC,Tennessee St.,A,"L, 95-84",110.2,133.6
1/8/2022,C,Oklahoma St.,B12,Texas,H,"W, 64-51",112.8,79.2
1/8/2022,C,Arkansas,SEC,Texas A&M,A,"L, 86-81",117,103.2
1/8/2022,N,McNeese St.,Slnd,Texas A&M Corpus Chr,N,"L, 67-54",90.2,107.3
1/8/2022,C,Arkansas Pine Bluff,SWAC,Texas Southern,A,"L, 90-71",107.4,130.3
1/8/2022,C,Kansas,B12,Texas Tech,A,"L, 75-67",124.3,104.5
1/8/2022,C,Chattanooga,SC,The Citadel,H,"W, 85-67",108.8,97.9
1/8/2022,C,Northern Illinois,MAC,Toledo,A,"L, 94-63",88.2,116.2
1/8/2022,C,Appalachian St.,SB,Troy,A,"L, 68-53",94.2,110.1
1/8/2022,C,South Florida,Amer,Tulane,A,"L, 68-54",83,92.2
1/8/2022,C,Rice,CUSA,UAB,H,"W, 85-80",115.4,103.2
1/8/2022,C,UC San Diego,BW,UC Davis,A,"L, 78-71",121.3,125
1/8/2022,C,UC Riverside,BW,UC Irvine,H,"L, 68-51",86.8,101
1/8/2022,C,UC Irvine,BW,UC Riverside,A,"W, 68-51",99.1,82.7
1/8/2022,C,UC Davis,BW,UC San Diego,H,"W, 78-71",111.2,120.8
1/8/2022,C,California,P12,UCLA,H,"L, 60-52",92.7,86.6
1/8/2022,C,UMBC,AE,UMass Lowell,H,"L, 66-64",91.2,102.5
1/8/2022,C,UMass Lowell,AE,UMBC,A,"W, 66-64",88.7,91.1
1/8/2022,C,Charleston Southern,BSth,UNC Asheville,A,"L, 82-59",83.2,112.4
1/8/2022,C,VMI,SC,UNC Greensboro,H,"L, 72-56",87.4,112.1
1/8/2022,C,Presbyterian,BSth,USC Upstate,H,"L, 82-72",96.2,124.2
1/8/2022,C,Georgia Southern,SB,UT Arlington,H,"W, 74-73",103.4,105.5
1/8/2022,C,New Mexico St.,WAC,UT Rio Grande Valley,A,"W, 85-73",110.2,106.8
1/8/2022,C,Washington St.,P12,Utah,A,"W, 77-61",115,88.5
1/8/2022,C,New Mexico,MWC,Utah St.,H,"L, 90-87",115.9,103.7
1/8/2022,C,Utah Valley,WAC,Utah Tech,H,"W, 79-71",108.9,101
1/8/2022,C,Utah Tech,WAC,Utah Valley,A,"L, 79-71",98.3,110.4
1/8/2022,C,Southern Miss,CUSA,UTEP,A,"L, 87-54",85.4,128.1
1/8/2022,C,Louisiana Tech,CUSA,UTSA,A,"W, 79-63",114.8,99.3
1/8/2022,C,Southern Illinois,MVC,Valparaiso,A,"W, 63-60",106,95.9
1/8/2022,C,South Carolina,SEC,Vanderbilt,A,"W, 72-70",107.3,89.3
1/8/2022,C,La Salle,A10,VCU,H,"L, 85-66",105.9,122.7
1/8/2022,C,DePaul,BE,Villanova,H,"L, 79-64",119.8,110.3
1/8/2022,C,North Carolina,ACC,Virginia,H,"W, 74-58",125.9,92.5
1/8/2022,C,UNC Greensboro,SC,VMI,A,"W, 72-56",102,80.8
1/8/2022,C,Syracuse,ACC,Wake Forest,A,"L, 77-74",108.1,91.4
1/8/2022,C,Utah,P12,Washington St.,H,"L, 77-61",101.2,109.2
1/8/2022,C,Kansas St.,B12,West Virginia,A,"L, 71-68",107.1,90.6
1/8/2022,C,Samford,SC,Western Carolina,H,"W, 85-60",102.3,87.2
1/8/2022,C,Oral Roberts,Sum,Western Illinois,A,"W, 87-86",108.7,113.9
1/8/2022,C,FIU,CUSA,Western Kentucky,A,"L, 84-71",105.8,115.3
1/8/2022,C,Houston,Amer,Wichita St.,H,"W, 76-66",120.6,97.4
1/8/2022,C,East Tennessee St.,SC,Wofford,H,"L, 68-57",89.7,102
1/8/2022,C,IUPUI,Horz,Wright St.,A,"L, 72-58",83.7,100.9
1/9/2022,C,Lipscomb,ASun,Central Arkansas,A,"L, 93-88",113.7,124.5
1/9/2022,C,Memphis,Amer,Cincinnati,H,"W, 87-80",129.3,115.6
1/9/2022,C,Youngstown St.,Horz,Cleveland St.,H,"L, 86-80",102.5,107.9
1/9/2022,C,Elon,CAA,College of Charlesto,A,"L, 65-61",85.7,93.8
1/9/2022,C,Washington,P12,Colorado,A,"L, 78-64",95.9,101.8
1/9/2022,C,College of Charlesto,CAA,Elon,H,"W, 65-61",93.5,88.1
1/9/2022,C,Siena,MAAC,Fairfield,H,"W, 69-62",87.1,88.9
1/9/2022,C,Robert Morris,Horz,Fort Wayne,H,"L, 76-70",101.1,121.7
1/9/2022,C,James Madison,CAA,Hofstra,H,"L, 87-80",110.7,111.7
1/9/2022,C,Minnesota,B10,Indiana,A,"L, 73-60",111.9,105.5
1/9/2022,C,Hofstra,CAA,James Madison,A,"W, 87-80",114.6,112.4
1/9/2022,C,Central Arkansas,ASun,Lipscomb,H,"W, 93-88",113.9,123.8
1/9/2022,C,Rider,MAAC,Marist,A,"W, 79-75",114.5,105.7
1/9/2022,C,Wisconsin,B10,Maryland,A,"W, 70-69",110.5,90.6
1/9/2022,C,Cincinnati,Amer,Memphis,A,"L, 87-80",130.3,111.4
1/9/2022,C,Oakland,Horz,Milwaukee,H,"W, 86-65",114.1,102.7
1/9/2022,C,Indiana,B10,Minnesota,H,"W, 73-60",112.7,96.6
1/9/2022,C,Montana St.,BSky,Montana,H,"W, 66-59",102.2,101.7
1/9/2022,C,Montana,BSky,Montana St.,A,"L, 66-59",99.1,104.8
1/9/2022,C,Quinnipiac,MAAC,Niagara,A,"L, 76-66",97.3,106.6
1/9/2022,C,Towson,CAA,Northeastern,H,"W, 70-67",115.1,114.1
1/9/2022,C,Ohio St.,B10,Northwestern,H,"W, 95-87",141.7,117
1/9/2022,C,Milwaukee,Horz,Oakland,A,"L, 86-65",91.1,120.2
1/9/2022,C,Northwestern,B10,Ohio St.,A,"L, 95-87",125.3,118.6
1/9/2022,C,Niagara,MAAC,Quinnipiac,H,"W, 76-66",97.4,97.2
1/9/2022,C,Marist,MAAC,Rider,H,"L, 79-75",101.8,120.5
1/9/2022,C,Fort Wayne,Horz,Robert Morris,A,"W, 76-70",107.1,104.4
1/9/2022,C,Fairfield,MAAC,Siena,A,"L, 69-62",85.3,91.8
1/9/2022,C,Northeastern,CAA,Towson,A,"L, 70-67",112.5,108.6
1/9/2022,C,Colorado,P12,Washington,H,"W, 78-64",109,88.6
1/9/2022,C,Maryland,B10,Wisconsin,H,"L, 70-69",105.4,101
1/9/2022,C,Cleveland St.,Horz,Youngstown St.,A,"W, 86-80",102.6,103.5
1/10/2022,C,Jackson St.,SWAC,Alabama A&M,A,"L, 60-58",85.2,98.1
1/10/2022,C,Alcorn St.,SWAC,Alabama St.,A,"W, 70-60",96.8,90.7
1/10/2022,C,Alabama St.,SWAC,Alcorn St.,H,"L, 70-60",83.6,110.3
1/10/2022,C,Boston University,Pat,American,A,"W, 79-53",110.6,90.2
1/10/2022,C,Prairie View A&M,SWAC,Arkansas Pine Bluff,H,"W, 75-58",87.6,84.9
1/10/2022,C,Colgate,Pat,Army,H,"W, 76-57",102.9,98
1/10/2022,C,Southern,SWAC,Bethune Cookman,A,"W, 69-59",90.4,95.4
1/10/2022,C,American,Pat,Boston University,H,"L, 79-53",76.7,116.5
1/10/2022,C,Loyola MD,Pat,Bucknell,H,"W, 71-67",94.3,102.2
1/10/2022,C,Winthrop,BSth,Campbell,H,"W, 74-72",116.8,120.2
1/10/2022,C,Army,Pat,Colgate,A,"L, 76-57",91.5,103
1/10/2022,C,North Dakota St.,Sum,Denver,A,"W, 87-69",121.4,96.8
1/10/2022,C,Western Carolina,SC,East Tennessee St.,A,"L, 87-69",91.5,113.9
1/10/2022,C,Grambling St.,SWAC,Florida A&M,A,"L, 75-66",92.9,121.6
1/10/2022,C,Florida A&M,SWAC,Grambling St.,H,"W, 75-66",108.4,108.3
1/10/2022,C,Lehigh,Pat,Holy Cross,H,"W, 77-69",98.2,106.9
1/10/2022,C,IUPUI,Horz,Illinois Chicago,H,"L, 67-65",101.7,114.6
1/10/2022,C,Illinois Chicago,Horz,IUPUI,A,"W, 67-65",104.7,138
1/10/2022,C,Alabama A&M,SWAC,Jackson St.,H,"W, 60-58",82.4,91.8
1/10/2022,C,Navy,Pat,Lafayette,A,"W, 69-55",107.1,93.9
1/10/2022,C,Holy Cross,Pat,Lehigh,A,"L, 77-69",88.6,112
1/10/2022,C,Bucknell,Pat,Loyola MD,A,"L, 71-67",98.3,115.9
1/10/2022,C,Texas Southern,SWAC,Mississippi Valley S,H,"W, 95-58",110,89.4
1/10/2022,C,South Carolina St.,MEAC,Morgan St.,H,"L, 88-81",94.1,118.4
1/10/2022,C,Lafayette,Pat,Navy,H,"L, 69-55",95.5,126.2
1/10/2022,C,UMKC,Sum,Nebraska Omaha,H,"W, 64-61",72.1,87.4
1/10/2022,C,South Dakota,Sum,North Dakota,A,"W, 75-68",102.6,106.2
1/10/2022,C,Denver,Sum,North Dakota St.,H,"L, 87-69",94.9,132.4
1/10/2022,C,Oregon St.,P12,Oregon,H,"L, 78-76",114,108.4
1/10/2022,C,Oregon,P12,Oregon St.,A,"W, 78-76",108.7,106.8
1/10/2022,C,San Diego,WCC,Pepperdine,A,"W, 72-62",92.3,83.4
1/10/2022,C,Arkansas Pine Bluff,SWAC,Prairie View A&M,A,"L, 75-58",78.4,108.8
1/10/2022,C,Pepperdine,WCC,San Diego,H,"L, 72-62",81.5,101.1
1/10/2022,C,Morgan St.,MEAC,South Carolina St.,A,"W, 88-81",104.9,107.1
1/10/2022,C,North Dakota,Sum,South Dakota,H,"L, 75-68",94.9,114.4
1/10/2022,C,Bethune Cookman,SWAC,Southern,H,"L, 69-59",89.6,105.7
1/10/2022,C,Mississippi Valley S,SWAC,Texas Southern,A,"L, 95-58",84.6,131.7
1/10/2022,C,Nebraska Omaha,Sum,UMKC,A,"L, 64-61",81.9,83.6
1/10/2022,C,Wofford,SC,UNC Greensboro,A,"L, 58-54",96.7,95.5
1/10/2022,C,East Tennessee St.,SC,Western Carolina,H,"W, 87-69",111.8,99.8
1/10/2022,C,Campbell,BSth,Winthrop,A,"L, 74-72",114.4,114.7
1/10/2022,C,UNC Greensboro,SC,Wofford,H,"W, 58-54",94.2,93
1/11/2022,C,Ball St.,MAC,Akron,A,"L, 84-74",113.7,112.6
1/11/2022,C,Auburn,SEC,Alabama,A,"W, 81-77",106.8,83.1
1/11/2022,C,Alabama,SEC,Auburn,H,"L, 81-77",106.3,94
1/11/2022,C,Akron,MAC,Ball St.,H,"W, 84-74",109.9,114.2
1/11/2022,C,Texas Tech,B12,Baylor,A,"W, 65-62",113.2,86.7
1/11/2022,C,Central Arkansas,ASun,Bellarmine,A,"L, 85-63",90.4,115.8
1/11/2022,C,Ohio,MAC,Bowling Green,H,"W, 85-78",105.4,108.5
1/11/2022,C,Western Michigan,MAC,Buffalo,H,"L, 78-64",99.2,110.7
1/11/2022,C,Quinnipiac,MAAC,Canisius,A,"L, 79-67",89.3,117.2
1/11/2022,C,Bellarmine,ASun,Central Arkansas,H,"W, 85-63",113.1,99.3
1/11/2022,C,Eastern Michigan,MAC,Central Michigan,H,"W, 99-68",119.9,104.8
1/11/2022,C,Massachusetts,A10,Davidson,A,"L, 77-67",107.5,100.1
1/11/2022,C,Saint Louis,A10,Dayton,A,"L, 68-63",108.1,101.5
1/11/2022,C,Drexel,CAA,Delaware,H,"L, 81-77",114.8,128.5
1/11/2022,C,Marquette,BE,DePaul,H,"W, 87-76",124.7,106
1/11/2022,C,Delaware,CAA,Drexel,A,"W, 81-77",134.8,113.9
1/11/2022,C,North Alabama,ASun,Eastern Kentucky,H,"W, 76-75",88.6,96
1/11/2022,C,Central Michigan,MAC,Eastern Michigan,A,"L, 99-68",93.6,138.4
1/11/2022,C,Iona,MAAC,Fairfield,A,"W, 80-76",109.5,110.4
1/11/2022,C,Miami FL,ACC,Florida St.,A,"L, 65-64",109.6,99.4
1/11/2022,C,San Jose St.,MWC,Fresno St.,A,"L, 79-59",110,126.9
1/11/2022,C,VCU,A10,George Washington,H,"W, 84-57",113.7,83.1
1/11/2022,C,Towson,CAA,Hofstra,H,"W, 78-66",111,94.2
1/11/2022,C,Nebraska,B10,Illinois,H,"L, 81-71",114.7,103.8
1/11/2022,C,Northern Iowa,MVC,Indiana St.,H,"W, 80-74",98.2,103.5
1/11/2022,C,Fairfield,MAAC,Iona,H,"L, 80-76",111.4,105.5
1/11/2022,C,Kansas,B12,Iowa St.,H,"W, 62-61",112.8,98.7
1/11/2022,C,Stetson,ASun,Jacksonville,A,"L, 57-50",89.8,92.3
1/11/2022,C,Lipscomb,ASun,Jacksonville St.,A,"L, 88-83",121.1,114.7
1/11/2022,C,Northeastern,CAA,James Madison,A,"L, 89-66",100.7,130.4
1/11/2022,C,Iowa St.,B12,Kansas,A,"L, 62-61",110,83.2
1/11/2022,C,Northern Illinois,MAC,Kent St.,A,"W, 65-63",98.4,92.4
1/11/2022,C,Vanderbilt,SEC,Kentucky,H,"L, 78-66",106.6,107.4
1/11/2022,C,St. Bonaventure,A10,La Salle,A,"W, 80-76",108,109.8
1/11/2022,C,North Florida,ASun,Liberty,A,"L, 71-56",83.2,97.2
1/11/2022,C,Jacksonville St.,ASun,Lipscomb,H,"W, 88-83",110.2,121.8
1/11/2022,C,Valparaiso,MVC,Loyola Chicago,A,"L, 81-74",114.7,97.8
1/11/2022,C,DePaul,BE,Marquette,A,"L, 87-76",116.8,115.5
1/11/2022,C,Davidson,A10,Massachusetts,H,"W, 77-67",102.8,98
1/11/2022,C,Florida St.,ACC,Miami FL,H,"W, 65-64",106.8,94.9
1/11/2022,C,Toledo,MAC,Miami OH,A,"W, 75-72",101,100.6
1/11/2022,C,Texas A&M,SEC,Mississippi,H,"W, 67-51",107.5,82.3
1/11/2022,C,Illinois,B10,Nebraska,A,"W, 81-71",114.6,100.1
1/11/2022,C,UNLV,MWC,New Mexico,H,"W, 85-56",104.4,77.8
1/11/2022,C,Eastern Kentucky,ASun,North Alabama,A,"L, 76-75",94.2,105.2
1/11/2022,C,Liberty,ASun,North Florida,H,"W, 71-56",97.4,86.4
1/11/2022,C,James Madison,CAA,Northeastern,H,"W, 89-66",130.6,110.3
1/11/2022,C,Kent St.,MAC,Northern Illinois,H,"L, 65-63",91.3,105.5
1/11/2022,C,Indiana St.,MVC,Northern Iowa,A,"L, 80-74",100,90.5
1/11/2022,C,Bowling Green,MAC,Ohio,A,"L, 85-78",110.4,115
1/11/2022,C,Texas,B12,Oklahoma,H,"W, 66-52",115.8,77.5
1/11/2022,C,West Virginia,B12,Oklahoma St.,H,"W, 70-60",113.8,83.8
1/11/2022,C,Rutgers,B10,Penn St.,A,"L, 66-49",83,96.2
1/11/2022,C,Syracuse,ACC,Pittsburgh,H,"W, 77-61",124.4,108.4
1/11/2022,C,Canisius,MAAC,Quinnipiac,H,"W, 79-67",104.2,92
1/11/2022,C,Penn St.,B10,Rutgers,H,"W, 66-49",103.9,75.1
1/11/2022,C,Dayton,A10,Saint Louis,H,"W, 68-63",114.1,94.1
1/11/2022,C,Fresno St.,MWC,San Jose St.,H,"W, 79-59",124.1,104.5
1/11/2022,C,Tennessee,SEC,South Carolina,H,"W, 66-46",96.4,72.6
1/11/2022,C,La Salle,A10,St. Bonaventure,H,"L, 80-76",108.8,103.2
1/11/2022,C,USC,P12,Stanford,A,"L, 75-69",104.9,100.2
1/11/2022,C,UT Rio Grande Valley,WAC,Stephen F. Austin,A,"L, 86-75",104.4,114.5
1/11/2022,C,Jacksonville,ASun,Stetson,H,"W, 57-50",85.6,92.7
1/11/2022,C,Pittsburgh,ACC,Syracuse,A,"L, 77-61",105.8,108.2
1/11/2022,C,South Carolina,SEC,Tennessee,A,"L, 66-46",83.5,81.6
1/11/2022,C,Oklahoma,B12,Texas,A,"L, 66-52",93.7,96.8
1/11/2022,C,Mississippi,SEC,Texas A&M,A,"L, 67-51",93.5,97.5
1/11/2022,C,Baylor,B12,Texas Tech,H,"L, 65-62",119.5,93.5
1/11/2022,C,Miami OH,MAC,Toledo,H,"L, 75-72",102.5,102.7
1/11/2022,C,Hofstra,CAA,Towson,A,"L, 78-66",104.4,106.4
1/11/2022,C,New Mexico,MWC,UNLV,A,"L, 85-56",83.8,101.8
1/11/2022,C,Stanford,P12,USC,H,"W, 75-69",107.8,95.3
1/11/2022,C,Stephen F. Austin,WAC,UT Rio Grande Valley,H,"W, 86-75",103.7,104.2
1/11/2022,C,Loyola Chicago,MVC,Valparaiso,H,"W, 81-74",99.3,103.7
1/11/2022,C,Kentucky,SEC,Vanderbilt,A,"W, 78-66",135.4,95.3
1/11/2022,C,George Washington,A10,VCU,A,"L, 84-57",92.4,116.3
1/11/2022,C,Oklahoma St.,B12,West Virginia,A,"L, 70-60",89.8,92.2
1/11/2022,C,Buffalo,MAC,Western Michigan,A,"W, 78-64",106.1,105.7
1/12/2022,C,UMass Lowell,AE,Albany,A,"L, 57-47",76.8,90.3
1/12/2022,C,Missouri,SEC,Arkansas,A,"L, 87-43",69.2,110.4
1/12/2022,C,Nevada,MWC,Boise St.,H,"L, 85-70",100.4,109.8
1/12/2022,C,Georgia Tech,ACC,Boston College,A,"W, 81-76",117.2,103.2
1/12/2022,C,Evansville,MVC,Bradley,A,"L, 79-47",83.9,112.5
1/12/2022,C,Utah Tech,WAC,Cal Baptist,A,"W, 79-76",105.3,103.7
1/12/2022,C,Washington,P12,California,H,"W, 64-55",101.2,92.7
1/12/2022,C,Charleston Southern,BSth,Campbell,A,"L, 67-52",87.5,111
1/12/2022,C,Campbell,BSth,Charleston Southern,H,"W, 67-52",99.8,96.6
1/12/2022,C,Western Carolina,SC,Chattanooga,H,"W, 70-59",99.5,86
1/12/2022,C,East Carolina,Amer,Cincinnati,A,"L, 79-71",97.2,107.5
1/12/2022,C,Notre Dame,ACC,Clemson,H,"W, 72-56",119.7,81
1/12/2022,C,Utah St.,MWC,Colorado St.,A,"L, 77-72",113.1,104.2
1/12/2022,C,Norfolk St.,MEAC,Delaware St.,H,"W, 80-51",101.7,93.7
1/12/2022,C,Illinois St.,MVC,Drake,A,"L, 86-75",121.3,120.1
1/12/2022,C,Wake Forest,ACC,Duke,H,"L, 76-64",97,93.9
1/12/2022,C,Fordham,A10,Duquesne,H,"W, 72-71",93.9,107.1
1/12/2022,C,Cincinnati,Amer,East Carolina,H,"W, 79-71",110.4,92.5
1/12/2022,C,Furman,SC,East Tennessee St.,H,"W, 78-69",102.3,100.9
1/12/2022,C,UNC Wilmington,CAA,Elon,H,"W, 73-66",109.5,117.6
1/12/2022,C,Bradley,MVC,Evansville,H,"W, 79-47",108.7,87.7
1/12/2022,C,LSU,SEC,Florida,A,"W, 64-58",105.7,79.4
1/12/2022,C,Duquesne,A10,Fordham,A,"L, 72-71",111.4,108.7
1/12/2022,C,East Tennessee St.,SC,Furman,A,"L, 78-69",106.1,96.5
1/12/2022,C,Presbyterian,BSth,Gardner Webb,A,"L, 64-61",97.7,99.5
1/12/2022,C,Mississippi St.,SEC,Georgia,H,"W, 88-72",110,102
1/12/2022,C,Boston College,ACC,Georgia Tech,H,"L, 81-76",109.7,115.1
1/12/2022,C,North Carolina A&T,BSth,Hampton,H,"W, 67-59",89.3,85.8
1/12/2022,C,USC Upstate,BSth,High Point,H,"W, 66-65",98.5,107
1/12/2022,C,Drake,MVC,Illinois St.,H,"W, 86-75",122.7,115.8
1/12/2022,C,TCU,B12,Kansas St.,A,"W, 60-57",93.8,79.3
1/12/2022,C,Radford,BSth,Longwood,H,"L, 83-75",96.9,106.4
1/12/2022,C,North Carolina St.,ACC,Louisville,A,"W, 79-63",128.7,100.5
1/12/2022,C,Florida,SEC,LSU,H,"L, 64-58",97.3,96.5
1/12/2022,C,Northwestern,B10,Maryland,H,"L, 94-87",109.2,106
1/12/2022,C,UCF,Amer,Memphis,H,"W, 74-64",113.6,79.8
1/12/2022,C,Minnesota,B10,Michigan St.,A,"L, 71-69",112,100.7
1/12/2022,C,Michigan St.,B10,Minnesota,H,"W, 71-69",111.5,102
1/12/2022,C,Georgia,SEC,Mississippi St.,A,"L, 88-72",114.1,111.2
1/12/2022,C,Arkansas,SEC,Missouri,H,"W, 87-43",119,61.4
1/12/2022,C,Southern Illinois,MVC,Missouri St.,A,"L, 81-76",118.5,110.5
1/12/2022,C,Tennessee Martin,OVC,Morehead St.,A,"L, 76-62",91.4,99.8
1/12/2022,C,Boise St.,MWC,Nevada,A,"W, 85-70",116.2,88.2
1/12/2022,C,UMBC,AE,NJIT,A,"W, 76-56",112.5,97.1
1/12/2022,C,Delaware St.,MEAC,Norfolk St.,A,"L, 80-51",78.7,111.2
1/12/2022,C,Hampton,BSth,North Carolina A&T,A,"L, 67-59",74,97.5
1/12/2022,C,Louisville,ACC,North Carolina St.,H,"L, 79-63",99.1,115.9
1/12/2022,C,Maryland,B10,Northwestern,A,"W, 94-87",119.2,102.8
1/12/2022,C,Clemson,ACC,Notre Dame,A,"L, 72-56",91.6,104.3
1/12/2022,C,Santa Clara,WCC,Pacific,A,"W, 84-70",116.9,109.6
1/12/2022,C,Gardner Webb,BSth,Presbyterian,H,"W, 64-61",93.2,98.1
1/12/2022,C,Longwood,BSth,Radford,A,"W, 83-75",108.3,105.6
1/12/2022,C,Rhode Island,A10,Saint Joseph's,H,"W, 75-64",100.4,91.9
1/12/2022,C,Wofford,SC,Samford,H,"W, 87-64",128.1,102.7
1/12/2022,C,Pacific,WCC,Santa Clara,H,"L, 84-70",104,110.2
1/12/2022,C,Utah Valley,WAC,Seattle,A,"L, 71-65",101.7,98.4
1/12/2022,C,South Florida,Amer,SMU,A,"L, 77-65",111.3,105.2
